lat,lon,time,task_type,pred_temperature_2m,actual_temperature_2m,error_temperature_2m,pred_relative_humidity_2m,actual_relative_humidity_2m,error_relative_humidity_2m,pred_shortwave_radiation,actual_shortwave_radiation,error_shortwave_radiation,pred_cloud_cover,actual_cloud_cover,error_cloud_cover,pred_snow_depth,actual_snow_depth,error_snow_depth,pred_snowfall,actual_snowfall,error_snowfall,pred_wind_speed_10m,actual_wind_speed_10m,error_wind_speed_10m,pred_weather_code,actual_weather_code,error_weather_code,pred_freezing_level_height,actual_freezing_level_height,error_freezing_level_height,pred_surface_pressure,actual_surface_pressure,error_surface_pressure
46.839649,12.420596,2025-05-23T12:00:00,validate,0.40991837206833415,-0.6,1.0099183720683342,66.40282999142674,68.0,-1.5971700085732579,816.0125946082137,860.0666666666666,-44.0540720584529,87.74548192295768,87.66666666666667,0.0788152562910085,0.25052543504194,0.25,0.0005254350419400255,0,0.0,0.0,12.34154116014312,12.266666666666666,0.07487449347645381,2.0,2.0,0.0,2645.234068797695,2480.0,165.23406879769482,767.7547114576473,748.6333333333333,19.121378124313992
46.839649,12.420596,2025-05-23T15:00:00,validate,1.6393109425871173,0.6333333333333333,1.005977609253784,53.115472224263165,54.666666666666664,-1.5511944424034994,640.5325918364354,674.4333333333333,-33.90074149689792,49.003263011806865,48.333333333333336,0.6699296784735296,0.2371921017086067,0.23666666666666666,0.0005254350419400255,0,0.0,0.0,15.282756019105554,15.200000000000001,0.08275601910555253,2.019703814072751,2.0,0.01970381407275079,2645.234068797695,2480.0,165.23406879769482,767.9220349181164,748.8000000000001,19.122034918116356
46.84266,12.43196,2025-05-23T06:00:00,validate,-3.441181014972064,-3.233333333333333,-0.2078476816387309,87.98945621744792,87.66666666666667,0.32278955078125193,94.30333333333333,99.26666666666667,-4.963333333333338,99.99999999999999,100.0,-1.4210854715202004e-14,0.2433333333333333,0.24333333333333332,-2.7755575615628914e-17,0,0.0,0.0,14.1,14.1,0.0,3.0,3.0,0.0,2277.7210449218746,2310.0,-32.278955078125364,753.7252956546532,757.5666666666666,-3.841371012013383
46.84266,12.43196,2025-05-23T09:00:00,validate,-1.6745143483053977,-1.4666666666666668,-0.2078476816387309,75.65612288411458,75.33333333333333,0.32278955078125193,508.62999999999994,535.4,-26.77000000000004,99.66666666666667,99.66666666666667,0.0,0.2899999999999999,0.29,-5.551115123125783e-17,0,0.0,0.0,13.499999999999998,13.5,-1.7763568394002505e-15,3.0,3.0,0.0,2277.7210449218746,2310.0,-32.278955078125364,755.1252956546532,758.9666666666666,-3.841371012013383
46.84266,12.43196,2025-05-23T12:00:00,validate,0.8588189850279355,1.0666666666666667,-0.20784768163873113,63.322789550781245,63.0,0.3227895507812448,835.1766666666665,879.1333333333333,-43.95666666666682,92.66666666666666,92.66666666666667,-1.4210854715202004e-14,0.28,0.28,0.0,0,0.0,0.0,12.233333333333333,12.233333333333334,-1.7763568394002505e-15,2.0,2.0,0.0,2304.3877115885416,2336.6666666666665,-32.27895507812491,756.4913071458637,760.3333333333334,-3.842026187469628
46.84266,12.43196,2025-05-23T15:00:00,validate,1.625485651694602,1.8333333333333333,-0.20784768163873135,53.322789550781245,53.0,0.3227895507812448,634.5049999999999,667.9,-33.395000000000095,52.99999999999999,53.0,-7.105427357601002e-15,0.26999999999999996,0.27,-5.551115123125783e-17,0,0.0,0.0,13.599999999999998,13.6,-1.7763568394002505e-15,2.0,2.0,0.0,2391.054378255208,2423.3333333333335,-32.278955078125364,756.2246404791969,760.0666666666666,-3.8420261874697417
46.844995,12.445929,2025-05-23T06:00:00,validate,-3.4435421524022685,-3.9333333333333336,0.4897911809310651,82.89711051432293,83.66666666666667,-0.7695561523437391,98.895,104.10000000000001,-5.2050000000000125,99.99999999999999,100.0,-1.4210854715202004e-14,0.22666666666666666,0.22666666666666668,-2.7755575615628914e-17,0,0.0,0.0,14.066666666666668,14.066666666666668,0.0,2.9999999999999996,3.0,-4.440892098500626e-16,2556.955615234375,2480.0,76.95561523437482,756.4117023900728,747.3333333333334,9.078369056739461
46.844995,12.445929,2025-05-23T09:00:00,validate,-2.2435421524022683,-2.733333333333333,0.48979118093106466,75.56377718098958,76.33333333333333,-0.7695561523437533,534.28,562.4,-28.120000000000005,99.99999999999999,100.0,-1.4210854715202004e-14,0.2733333333333334,0.2733333333333334,0.0,0,0.0,0.0,13.966666666666669,13.966666666666669,0.0,2.9999999999999996,3.0,-4.440892098500626e-16,2556.955615234375,2480.0,76.95561523437482,757.5450357234059,748.4666666666666,9.078369056739348
46.844995,12.445929,2025-05-23T12:00:00,validate,-0.04354215240226833,-0.5333333333333333,0.489791180931065,67.23044384765625,68.0,-0.7695561523437533,817.0633333333333,860.0666666666666,-43.00333333333333,87.66666666666669,87.66666666666667,1.4210854715202004e-14,0.25,0.25,0.0,0,0.0,0.0,12.266666666666666,12.266666666666666,0.0,2.0,2.0,0.0,2556.955615234375,2480.0,76.95561523437482,758.8783690567392,749.7999999999998,9.078369056739348
46.844995,12.445929,2025-05-23T15:00:00,validate,1.1564578475977316,0.6666666666666666,0.489791180931065,53.89711051432291,54.666666666666664,-0.7695561523437533,640.7116666666666,674.4333333333333,-33.72166666666669,48.333333333333336,48.333333333333336,0.0,0.23666666666666664,0.23666666666666666,-2.7755575615628914e-17,0,0.0,0.0,15.2,15.200000000000001,-1.7763568394002505e-15,2.0,2.0,0.0,2556.955615234375,2480.0,76.95561523437482,758.9783690567393,749.9,9.078369056739348
46.849388,10.807402,2025-05-23T06:00:00,validate,-6.498357632434048,-8.0,1.5016423675659523,88.09927791675847,90.33333333333333,-2.2340554165748614,76.25716694568466,80.33333333333333,-4.076166387648669,90.1381572468622,90.0,0.13815724686220676,1.0011798033974992,0.9966666666666667,0.004513136730832534,0,0.0,0.0,24.0,24.0,0.0,4.022363626780401,3.0,1.0223636267804013,3209.8002016184687,2970.0,239.8002016184687,732.7295807951069,704.7999999999998,27.929580795107086
46.849388,10.807402,2025-05-23T09:00:00,validate,-6.096976059965424,-7.599999999999999,1.5030239400345744,86.7198921678044,89.0,-2.280107832195597,400.33783403908467,421.56666666666666,-21.228832627581994,78.93837591882902,78.66666666666667,0.27170925216235275,1.1494758640195317,1.1466666666666665,0.0028091973528652225,0,0.0,0.0,20.787850777852203,20.766666666666666,0.02118411118553709,71.08289434811734,71.0,0.08289434811733543,3209.8002016184687,2970.0,239.8002016184687,733.5656772733777,705.6333333333333,27.932343940044348
46.849388,10.807402,2025-05-23T12:00:00,validate,-4.4714716372876175,-5.966666666666666,1.4951950293790484,79.11769888300677,81.33333333333333,-2.2156344503265615,864.867104821128,910.5333333333334,-45.66622851220541,89.10131531436562,89.0,0.10131531436562113,1.129614021266394,1.1266666666666667,0.002947354599727392,0,0.0,0.0,21.52043865695952,21.53333333333333,-0.012894676373811365,3.0,3.0,0.0,3209.8002016184687,2970.0,239.8002016184687,734.9953264134613,707.0666666666666,27.928659746794665
46.849388,10.807402,2025-05-23T15:00:00,validate,-3.4061865430895732,-4.8999999999999995,1.4938134569104262,78.13611984925507,80.33333333333333,-2.1972134840782616,690.9757942968217,727.9333333333334,-36.95753903651166,60.44210318995909,60.0,0.4421031899590915,1.2284559222349178,1.0933333333333335,0.13512258890158435,0.1318528673925122,0.14,-0.008147132607487811,21.895394758437924,21.900000000000002,-0.0046052415620785325,85.0,85.0,0.0,3209.8002016184687,2970.0,239.8002016184687,735.4624536042841,707.5333333333333,27.92912027095076
46.854733,10.822269,2025-05-23T06:00:00,validate,-6.845160017969056,-6.633333333333333,-0.21182668463572352,80.67492952473958,80.33333333333333,0.3415961914062535,93.22666666666665,98.13333333333333,-4.9066666666666805,75.66666666666667,75.66666666666667,0.0,0.7566666666666667,0.7566666666666667,0.0,0,0.0,0.0,16.566666666666666,16.566666666666666,0.0,3.0,3.0,0.0,2705.8403808593744,2740.0,-34.15961914062564,710.5047205293131,714.4666666666666,-3.961946137353493
46.854733,10.822269,2025-05-23T09:00:00,validate,-6.179131528788537,-5.966666666666668,-0.21246486212186966,79.00826285807292,78.66666666666667,0.3415961914062535,470.59833333333324,495.3666666666666,-24.768333333333374,63.33333333333334,63.333333333333336,7.105427357601002e-15,0.8733333333333334,0.8733333333333334,0.0,0,0.0,0.0,13.466666666666667,13.466666666666667,0.0,3.0,3.0,0.0,2705.8403808593744,2740.0,-34.15961914062564,711.6367775076741,715.6,-3.96322249232594
46.854733,10.822269,2025-05-23T12:00:00,validate,-4.077855173816245,-3.866666666666667,-0.21118850714957826,71.67492952473958,71.33333333333333,0.3415961914062535,938.7266666666666,988.1333333333333,-49.40666666666675,56.33333333333334,56.333333333333336,7.105427357601002e-15,0.8799999999999999,0.88,-1.1102230246251565e-16,0,0.0,0.0,16.53333333333333,16.53333333333333,0.0,2.0,2.0,0.0,2705.8403808593744,2740.0,-34.15961914062564,713.2707490184936,717.2333333333332,-3.96258431483966
46.854733,10.822269,2025-05-23T15:00:00,validate,-2.4451600179690574,-2.2333333333333334,-0.21182668463572396,68.34159619140625,68.0,0.3415961914062535,827.6083333333332,871.1666666666666,-43.558333333333394,32.333333333333336,32.333333333333336,0.0,0.8733333333333334,0.8733333333333334,0.0,0,0.0,0.0,16.366666666666667,16.366666666666667,0.0,85.0,85.0,0.0,2705.8403808593744,2740.0,-34.15961914062564,714.1694726635212,718.1333333333332,-3.963860669811993
46.85507,10.850117,2025-05-23T06:00:00,validate,-8.80105309881526,-7.933333333333334,-0.867719765481926,86.00839963303461,84.66666666666667,1.3417329663679425,98.81975947535501,104.0,-5.1802405246449865,63.08813325314463,63.0,0.08813325314463327,0.9838111492647804,0.9866666666666667,-0.002855517401886276,0,0.0,0.0,17.93818734722644,18.099999999999998,-0.16181265277355905,2.9999999999999996,3.0,-4.440892098500626e-16,2809.586869040566,2950.0,-140.41313095943406,686.3644988654905,702.5333333333334,-16.168834467842885
46.85507,10.850117,2025-05-23T09:00:00,validate,-8.361021638242931,-7.5,-0.8610216382429314,83.97314633177675,82.66666666666667,1.306479665110075,533.7415225429672,561.5666666666667,-27.825144123699488,63.558954461383614,63.333333333333336,0.22562112805027823,1.1334586162522016,1.1366666666666665,-0.0032080504144649247,0,0.0,0.0,14.620170236295618,14.733333333333334,-0.11316309703771665,2.9999999999999996,3.0,-4.440892098500626e-16,2809.586869040566,2950.0,-140.41313095943406,687.4006524629244,703.5666666666666,-16.16601420374218
46.85507,10.850117,2025-05-23T12:00:00,validate,-6.351503246903311,-5.5,-0.8515032469033113,74.90616505938681,73.66666666666667,1.2394983927201366,946.0811856173767,995.8333333333334,-49.75214771595665,37.73364793905659,37.666666666666664,0.06698127238992413,1.1137053893610065,1.1166666666666665,-0.0029612773056599817,0,0.0,0.0,17.154718471528316,17.233333333333334,-0.07861486180501842,1.9894240096226432,2.0,-0.010575990377356792,2809.586869040566,2950.0,-140.41313095943406,688.9704919267042,705.1333333333333,-16.162841406629127
46.85507,10.850117,2025-05-23T15:00:00,validate,-5.151503246903311,-4.300000000000001,-0.8515032469033104,71.91674104976417,70.66666666666667,1.2500743830974983,807.0333726590486,849.5,-42.46662734095139,14.15863985566035,14.0,0.15863985566035055,1.077250242501887,1.08,-0.0027497574981130146,0,0.0,0.0,17.259653933704413,17.333333333333332,-0.07367939962891867,2.0,2.0,0.0,2809.586869040566,2950.0,-140.41313095943406,689.6676716626037,705.8333333333334,-16.16566167072972
46.855654,12.505757,2025-05-23T06:00:00,validate,-4.887899598216174,-5.533333333333334,0.6454337351171597,85.97460400390625,87.0,-1.0253959960937493,91.19999999999999,96.0,-4.800000000000011,100.0,100.0,0.0,0.41666666666666674,0.4166666666666667,5.551115123125783e-17,0,0.0,0.0,12.733333333333334,12.733333333333334,0.0,70.99999999999999,71.0,-1.4210854715202004e-14,2552.539599609375,2450.0,102.53959960937482,748.9941105600575,737.0,11.994110560057493
46.855654,12.505757,2025-05-23T09:00:00,validate,-3.7553467708955734,-4.3999999999999995,0.644653229104426,81.97460400390625,83.0,-1.0253959960937493,489.0283333333332,514.7666666666667,-25.738333333333458,100.0,100.0,0.0,0.42999999999999994,0.43,-5.551115123125783e-17,0,0.0,0.0,12.899999999999999,12.9,-1.7763568394002505e-15,3.0,3.0,0.0,2552.539599609375,2450.0,102.53959960937482,750.1948910660702,738.1999999999999,11.994891066070295
46.855654,12.505757,2025-05-23T12:00:00,validate,-1.455346770895574,-2.1,0.644653229104426,70.64127067057292,71.66666666666667,-1.0253959960937493,862.5049999999999,907.9,-45.395000000000095,78.33333333333333,78.33333333333333,0.0,0.4266666666666667,0.4266666666666667,0.0,0,0.0,0.0,11.799999999999999,11.799999999999999,0.0,2.0,2.0,0.0,2552.539599609375,2450.0,102.53959960937482,751.5646797567878,739.5666666666666,11.998013090121162
46.855654,12.505757,2025-05-23T15:00:00,validate,-0.6894606102416396,-1.3333333333333333,0.6438727230916936,69.64127067057292,70.66666666666667,-1.0253959960937493,634.7583333333332,668.1666666666666,-33.40833333333342,64.33333333333333,64.33333333333333,0.0,0.41333333333333333,0.41333333333333333,0.0,0,0.0,0.0,12.03333333333333,12.033333333333331,-1.7763568394002505e-15,2.0,2.0,0.0,2552.539599609375,2450.0,102.53959960937482,751.5980130901211,739.6,11.998013090121049
46.857251,11.037056,2025-05-23T06:00:00,validate,-4.932415834556139,-5.233333333333333,0.30091749877719476,99.51641943359374,100.0,-0.48358056640626046,47.151666666666664,49.63333333333333,-2.481666666666669,100.0,100.0,0.0,0.6266666666666667,0.6266666666666667,0.0,0,0.0,0.0,13.566666666666668,13.566666666666668,0.0,77.0,77.0,0.0,2578.3580566406254,2530.0,48.358056640625364,751.588600226819,745.9666666666667,5.621933560152343
46.857251,11.037056,2025-05-23T09:00:00,validate,-4.365078674420127,-4.666666666666666,0.30158799224653876,97.51641943359375,98.0,-0.48358056640624625,327.78166666666664,345.0333333333333,-17.251666666666665,98.66666666666669,98.66666666666667,1.4210854715202004e-14,0.7633333333333333,0.7633333333333333,0.0,0,0.0,0.0,12.6,12.6,0.0,77.0,77.0,0.0,2578.3580566406254,2530.0,48.358056640625364,752.4219335601523,746.8000000000001,5.621933560152229
46.857251,11.037056,2025-05-23T12:00:00,validate,-1.6984120077534615,-2.0,0.30158799224653854,78.18308610026041,78.66666666666667,-0.48358056640626046,813.77,856.6,-42.83000000000004,83.33333333333333,83.33333333333333,0.0,0.7533333333333333,0.7533333333333333,0.0,0,0.0,0.0,14.500000000000002,14.5,1.7763568394002505e-15,3.0,3.0,0.0,2578.3580566406254,2530.0,48.358056640625364,753.7566078804242,748.1333333333333,5.623274547090887
46.857251,11.037056,2025-05-23T15:00:00,validate,-0.9310748476174513,-1.2333333333333334,0.3022584857158821,78.84975276692707,79.33333333333333,-0.48358056640626046,694.1966666666665,730.7333333333332,-36.53666666666675,76.0,76.0,0.0,0.7233333333333333,0.7233333333333333,0.0,0,0.0,0.0,14.3,14.299999999999999,1.7763568394002505e-15,2.0,2.0,0.0,2578.3580566406254,2530.0,48.358056640625364,753.8912822006964,748.2666666666668,5.624615534029658
46.864622,12.419968,2025-05-23T06:00:00,validate,-2.490578328773253,-3.4333333333333336,0.9427550045600808,85.50560437016465,87.0,-1.4943956298353527,96.76699502560604,101.8,-5.033004974393961,100.0,100.0,0.0,0.2007441211013437,0.20000000000000004,0.0007441211013436699,0,0.0,0.0,9.230382035969221,9.166666666666666,0.06371536930255495,3.948754404213215,3.0,0.948754404213215,2552.137001975906,2400.0,152.13700197590606,773.4636295777095,755.8666666666667,17.59696291104285
46.864622,12.419968,2025-05-23T09:00:00,validate,-1.391043404461592,-2.3333333333333335,0.9422899288717415,80.16762027994793,81.66666666666667,-1.4990463867187458,466.3418318187019,490.1666666666667,-23.82483484796478,100.0,100.0,0.0,0.2571782499238404,0.25666666666666665,0.0005115832571737644,0,0.0,0.0,15.352866512243608,15.333333333333334,0.019533178910274174,2.9999999999999996,3.0,-4.440892098500626e-16,2552.137001975906,2400.0,152.13700197590606,774.3330866985063,756.7333333333335,17.599753365172887
46.864622,12.419968,2025-05-23T12:00:00,validate,0.47608833789341437,-0.4666666666666666,0.942755004560081,68.82963618973119,70.33333333333333,-1.503697143602139,693.5744404847811,729.0333333333333,-35.45889284855218,83.12091967896835,83.0,0.12091967896834888,0.24379840902167313,0.24333333333333332,0.00046507568833981106,0,0.0,0.0,16.329612727826614,16.333333333333332,-0.0037206055067180444,2.0,2.0,0.0,2552.137001975906,2400.0,152.13700197590606,775.2020787436146,757.6,17.602078743614584
46.864622,12.419968,2025-05-23T15:00:00,validate,1.5751581865167346,0.6333333333333333,0.9418248531834013,57.50095361328125,59.0,-1.499046386718753,616.7603072262672,649.0,-32.23969277373283,96.13800154423059,96.33333333333333,-0.19533178910273818,0.2304650756883398,0.23,0.0004650756883397833,0,0.0,0.0,17.395036283655397,17.366666666666667,0.028369616988729973,2.0139522706501944,2.0,0.013952270650194443,2571.857956562902,2420.0,151.85795656290202,775.3030088949913,757.6999999999999,17.603008894991376
46.868369,10.834711,2025-05-23T06:00:00,validate,-8.236780283428496,-8.366666666666667,0.12988638323817092,84.71761284936686,84.66666666666667,0.05094618270018714,97.77321655313612,104.0,-6.226783446863877,63.95293127319153,63.0,0.9529312731915311,0.9890489948496456,0.9866666666666667,0.002382328182978899,0,0.0,0.0,18.231654978533037,18.099999999999998,0.13165497853303876,5.557868154356227,3.0,2.5578681543562274,2973.9948627010917,2950.0,23.994862701091733,698.8120997473187,696.1333333333333,2.678766413985386
46.868369,10.834711,2025-05-23T09:00:00,validate,-7.835526426490085,-7.966666666666666,0.1311402401765811,82.74268998813506,82.66666666666667,0.07602332146838364,527.0572384033819,561.5666666666667,-34.5094282632848,64.24864889837258,63.333333333333336,0.9153155650392435,1.1385474520742813,1.1366666666666665,0.0018807854076148267,0,0.0,0.0,14.912634875525951,14.733333333333334,0.17930154219261674,5.557868154356227,3.0,2.5578681543562274,2973.9948627010917,2950.0,23.994862701091733,699.8404176528983,697.1666666666666,2.673750986231653
46.868369,10.834711,2025-05-23T12:00:00,validate,-5.844303425058955,-5.966666666666666,0.12236324160771073,73.79284426567145,73.66666666666667,0.12617759900477665,943.2031226366474,995.8333333333334,-52.630210696685936,39.798223461963524,37.666666666666664,2.1315567952968593,1.1185474520742813,1.1166666666666665,0.0018807854076148267,0,0.0,0.0,17.303549321884287,17.233333333333334,0.07021598855095235,5.12210377664069,2.0,3.1221037766406896,2973.9948627010917,2950.0,23.994862701091733,701.4083381765034,698.7333333333332,2.6750048431702
46.868369,10.834711,2025-05-23T15:00:00,validate,-4.651826566689414,-4.766666666666667,0.11484009997725231,70.83045997382374,70.66666666666667,0.1637933071570643,802.0375959489336,849.5,-47.462404051066414,16.608022431892625,14.0,2.608022431892625,1.0871114531330504,1.08,0.007111453133050283,0.005230667725435522,0.0,0.005230667725435522,17.444926600851815,17.333333333333332,0.11159326751848297,5.12210377664069,2.0,3.1221037766406896,2973.9948627010917,2950.0,23.994862701091733,702.10332274875,699.4333333333334,2.6699894154165804
46.869321,10.969862,2025-05-23T06:00:00,validate,-7.842326876513099,-8.7,0.8576731234869,95.95798567708333,97.33333333333333,-1.3753476562499998,77.58333333333333,81.66666666666667,-4.083333333333343,100.0,100.0,0.0,1.3433333333333335,1.3433333333333335,0.0,0,0.0,0.0,7.933333333333334,7.933333333333334,0.0,3.0,3.0,0.0,3187.5347656250005,3050.0,137.53476562500055,707.9928509761713,691.9666666666667,16.02618430950463
46.869321,10.969862,2025-05-23T09:00:00,validate,-7.507648993065856,-8.366666666666667,0.8590176736008113,91.62465234375,93.0,-1.3753476562499998,477.2166666666666,502.3333333333333,-25.11666666666673,92.33333333333331,92.33333333333333,-1.4210854715202004e-14,1.3833333333333333,1.3833333333333335,-2.220446049250313e-16,0,0.0,0.0,9.533333333333333,9.533333333333333,0.0,3.0,3.0,0.0,3187.5347656250005,3050.0,137.53476562500055,708.8581730927241,692.8333333333334,16.024839759390716
46.869321,10.969862,2025-05-23T12:00:00,validate,-5.207648993065855,-6.066666666666666,0.8590176736008113,71.29131901041667,72.66666666666667,-1.3753476562499998,895.4383333333333,942.5666666666666,-47.12833333333333,81.0,81.0,0.0,1.3633333333333333,1.3633333333333333,0.0,0,0.0,0.0,13.933333333333332,13.933333333333332,0.0,2.0,2.0,0.0,3187.5347656250005,3050.0,137.53476562500055,710.0628790181225,694.0333333333333,16.02954568478924
46.869321,10.969862,2025-05-23T15:00:00,validate,-3.908321268122812,-4.766666666666667,0.8583453985438547,66.29131901041667,67.66666666666667,-1.3753476562499998,731.4366666666667,769.9333333333334,-38.49666666666667,84.66666666666667,84.66666666666667,0.0,1.3399999999999999,1.34,-2.220446049250313e-16,0,0.0,0.0,15.733333333333334,15.733333333333334,0.0,2.0,2.0,0.0,3187.5347656250005,3050.0,137.53476562500055,710.4989014516838,694.4666666666666,16.03223478501718
46.869965,10.842616,2025-05-23T06:00:00,validate,-9.499444479093349,-10.0,0.5005555209066515,96.55261459293172,97.33333333333333,-0.7807187404016105,78.32602276580936,82.46666666666665,-4.140643900857299,92.7483499254005,92.66666666666667,0.08168325873383253,1.3335846664371294,1.3333333333333333,0.0002513331037961031,0,0.0,0.0,25.27807174757846,25.366666666666664,-0.08859491908820516,71.11309989670835,71.0,0.11309989670834852,3242.2817035287503,3160.0,82.28170352875031,689.6535132015115,680.2666666666667,9.386846534844835
46.869965,10.842616,2025-05-23T09:00:00,validate,-9.134034477945665,-9.633333333333335,0.4992988553876696,93.9173645642396,94.66666666666667,-0.7493021024270661,392.37245257161624,414.06666666666666,-21.694214095050427,89.72321661502086,89.66666666666667,0.05654994835418847,1.3763525002869212,1.3766666666666667,-0.0003141663797454619,0,0.0,0.0,22.207603387274524,22.266666666666666,-0.05906327939214151,77.0,77.0,0.0,3242.2817035287503,3160.0,82.28170352875031,690.5509998704733,681.1666666666666,9.384333203806705
46.869965,10.842616,2025-05-23T12:00:00,validate,-7.50007281185284,-8.0,0.49992718814715964,85.57146457571643,86.33333333333333,-0.7618687576168952,915.6035650283777,965.2666666666668,-49.66310163828905,87.73578327021067,87.66666666666667,0.0691166035440034,1.3697486668962038,1.37,-0.0002513331037963251,0,0.0,0.0,21.427741732658554,21.5,-0.07225826734144647,3.3006488121460595,2.0,1.3006488121460595,3242.2817035287503,3160.0,82.28170352875031,692.0868465348447,682.6999999999999,9.386846534844722
46.869965,10.842616,2025-05-23T15:00:00,validate,-6.435291143464646,-6.933333333333334,0.49804218986868776,84.25069789757292,85.0,-0.7493021024270803,703.25047985844,741.7333333333332,-38.482853474893204,70.5218331611806,70.33333333333333,0.1884998278472665,1.4930307549495891,1.3566666666666667,0.13636408828292246,0.13661542138671876,0.14,-0.0033845786132812583,22.25350337579768,22.3,-0.04649662420231948,83.4354514288678,85.0,-1.5645485711322067,3242.2817035287503,3160.0,82.28170352875031,692.8176665371402,683.4333333333334,9.384333203806818
46.871224,12.363329,2025-05-23T06:00:00,validate,-5.054726017818632,-5.7,0.6452739821813678,80.95890527343751,82.0,-1.0410947265624912,100.95333333333333,106.26666666666667,-5.313333333333333,100.0,100.0,0.0,0.26333333333333336,0.26333333333333336,0.0,0,0.0,0.0,13.566666666666668,13.566666666666668,0.0,3.0,3.0,0.0,2614.10947265625,2510.0,104.10947265625009,737.7498666985621,725.6999999999999,12.049866698562141
46.871224,12.363329,2025-05-23T09:00:00,validate,-3.9888452909040715,-4.633333333333334,0.6444880424292623,77.29223860677082,78.33333333333333,-1.0410947265625055,520.3149999999999,547.6999999999999,-27.38499999999999,100.0,100.0,0.0,0.31,0.31,0.0,0,0.0,0.0,14.633333333333333,14.633333333333333,0.0,3.0,3.0,0.0,2614.10947265625,2510.0,104.10947265625009,738.8839859716476,726.8333333333334,12.050652638314205
46.871224,12.363329,2025-05-23T12:00:00,validate,-1.888845290904071,-2.533333333333333,0.6444880424292623,63.29223860677083,64.33333333333333,-1.0410947265624984,781.9449999999999,823.1,-41.155000000000086,89.0,89.0,0.0,0.2966666666666667,0.29666666666666663,5.551115123125783e-17,0,0.0,0.0,16.73333333333333,16.73333333333333,0.0,2.0,2.0,0.0,2614.10947265625,2510.0,104.10947265625009,740.0537963973226,728.0,12.053796397322571
46.871224,12.363329,2025-05-23T15:00:00,validate,-0.8555119575707377,-1.5,0.6444880424292623,53.29223860677084,54.333333333333336,-1.0410947265624984,640.49,674.1999999999999,-33.70999999999992,76.0,76.0,0.0,0.2866666666666667,0.2866666666666667,0.0,0,0.0,0.0,19.400000000000002,19.400000000000002,0.0,2.0,2.0,0.0,2614.10947265625,2510.0,104.10947265625009,740.2561542165789,728.1999999999999,12.056154216578989
46.872146,10.646064,2025-05-23T06:00:00,validate,-5.302126549666978,-5.733333333333333,0.43120678366635534,91.10466368181284,91.66666666666667,-0.5620029848538337,83.58664970546035,88.10000000000001,-4.513350294539663,95.41528754288115,95.33333333333333,0.08195420954781696,0.727964274984507,0.7266666666666667,0.0012976083178403153,0,0.0,0.0,18.17980049266322,18.3,-0.12019950733678186,3.0,3.0,0.0,2722.181369347206,2650.0,72.18136934720587,742.9301388180463,734.6999999999999,8.230138818046385
46.872146,10.646064,2025-05-23T09:00:00,validate,-4.79871179093582,-5.233333333333333,0.4346215423975135,88.79864841832875,89.33333333333333,-0.5346849150045756,372.85276654002627,393.0666666666666,-20.21390012664034,99.2786971936348,99.33333333333333,-0.05463613969853043,0.8642418930104533,0.86,0.0042418930104533015,0.0028076943433666167,0.0,0.0028076943433666167,15.340031548563633,15.366666666666669,-0.026635118103035538,71.1229313143217,71.0,0.12293131432170412,2722.181369347206,2650.0,72.18136934720587,743.8627891996334,735.6333333333333,8.2294558663001
46.872146,10.646064,2025-05-23T12:00:00,validate,-2.6334110277616167,-3.0666666666666664,0.4332556389050497,77.4175084627592,78.0,-0.5824915372407986,751.7890776678653,793.6666666666666,-41.87758899880134,82.10927227939709,82.0,0.10927227939708928,1.0536567013689098,0.8466666666666667,0.2069900347022431,0.20555583603515631,0.21000000000000002,-0.004444163964843706,15.987706868567829,16.0,-0.012293131432171478,85.0,85.0,0.0,2722.181369347206,2650.0,72.18136934720587,745.2315047215387,737.0,8.231504721538727
46.872146,10.646064,2025-05-23T15:00:00,validate,-1.7340939795078483,-2.1666666666666665,0.43257268715881825,73.34921328813604,74.0,-0.6507867118639581,571.2497734956415,602.0333333333333,-30.78355983769177,73.58602547943907,73.33333333333333,0.2526921461057441,1.1497474220360073,0.81,0.3397474220360073,0.33838151854354387,0.35,-0.011618481456456109,17.333202031101315,17.366666666666667,-0.03346463556535184,85.0,85.0,0.0,2722.181369347206,2650.0,72.18136934720587,745.5627891996336,737.3333333333334,8.229455866300214
46.87233,12.302378,2025-05-23T06:00:00,validate,-3.4589608800846556,-3.933333333333333,0.4743724532486775,81.2179423828125,82.0,-0.7820576171875047,97.37500000000001,102.5,-5.124999999999986,100.0,100.0,0.0,0.2233333333333333,0.2233333333333333,0.0,0,0.0,0.0,16.0,16.0,0.0,3.0,3.0,0.0,2488.20576171875,2410.0,78.20576171875018,755.5800937267322,746.6666666666666,8.913427060065601
46.87233,12.302378,2025-05-23T09:00:00,validate,-1.9589608800846556,-2.433333333333333,0.4743724532486775,71.88460904947917,72.66666666666667,-0.7820576171875047,527.915,555.6999999999999,-27.784999999999968,95.33333333333331,95.33333333333333,-1.4210854715202004e-14,0.29,0.29,0.0,0,0.0,0.0,20.533333333333335,20.533333333333335,0.0,3.0,3.0,0.0,2488.20576171875,2410.0,78.20576171875018,756.8134270600656,747.9,8.913427060065601
